@RELATION Prueva_1_Filtrados_Clase_2

@ATTRIBUTE dist_nearest_ghost_x REAL
@ATTRIBUTE dist_nearest_ghost_y REAL
@ATTRIBUTE action {South,West}

@DATA
0.6818181818181818,0.7894736842105262,West
0.6818181818181818,0.7894736842105262,West
0.6818181818181818,0.7894736842105262,West
0.6818181818181818,0.7894736842105262,West
0.6818181818181818,0.7894736842105262,West
0.6818181818181818,0.7894736842105262,West
0.7272727272727273,0.7894736842105262,West
0.7272727272727273,0.7894736842105262,West
0.7272727272727273,0.7894736842105262,West
0.7272727272727273,0.7894736842105262,West
0.7272727272727273,0.7894736842105262,West
0.6818181818181818,0.7894736842105262,West
0.6818181818181818,0.7894736842105262,West
0.6818181818181818,0.7894736842105262,West
0.6818181818181818,0.7894736842105262,West
0.6818181818181818,0.7894736842105262,West
0.6818181818181818,0.8421052631578947,West
0.6818181818181818,0.8421052631578947,West
0.6818181818181818,0.8421052631578947,West
0.6818181818181818,0.8421052631578947,West
0.6818181818181818,0.8421052631578947,West
0.6818181818181818,0.7894736842105262,West
0.6818181818181818,0.7894736842105262,West
0.6818181818181818,0.7894736842105262,West
0.6818181818181818,0.7894736842105262,West
0.6818181818181818,0.7894736842105262,West
0.6818181818181818,0.7894736842105262,West
0.6818181818181818,0.7894736842105262,West
0.6818181818181818,0.7894736842105262,West
0.6818181818181818,0.7894736842105262,West
0.6818181818181818,0.7894736842105262,West
0.6818181818181818,0.7368421052631577,West
0.6818181818181818,0.7368421052631577,West
0.6818181818181818,0.7368421052631577,West
0.6818181818181818,0.7368421052631577,West
0.6818181818181818,0.7368421052631577,West
0.7272727272727273,0.6842105263157894,West
0.7272727272727273,0.6842105263157894,West
0.7272727272727273,0.6842105263157894,West
0.7272727272727273,0.6842105263157894,West
0.7272727272727273,0.6842105263157894,West
0.7272727272727273,0.5789473684210525,West
0.7272727272727273,0.5789473684210525,West
0.7272727272727273,0.5789473684210525,West
0.7272727272727273,0.5789473684210525,West
0.7272727272727273,0.5789473684210525,West
0.6818181818181818,0.5263157894736841,West
0.6818181818181818,0.5263157894736841,West
0.6818181818181818,0.5263157894736841,West
0.6818181818181818,0.5263157894736841,West
0.6818181818181818,0.5263157894736841,West
0.6818181818181818,0.5263157894736841,West
0.6818181818181818,0.5263157894736841,West
0.6818181818181818,0.5263157894736841,West
0.6818181818181818,0.5263157894736841,West
0.6818181818181818,0.5263157894736841,West
0.6363636363636364,0.4736842105263157,West
0.6363636363636364,0.4736842105263157,West
0.6363636363636364,0.4736842105263157,West
0.6363636363636364,0.4736842105263157,West
0.6363636363636364,0.4736842105263157,West
0.6363636363636364,0.4736842105263157,West
0.6363636363636364,0.4736842105263157,West
0.6363636363636364,0.4736842105263157,West
0.6363636363636364,0.4736842105263157,West
0.6363636363636364,0.4736842105263157,West
0.5909090909090909,0.5263157894736841,West
0.5909090909090909,0.5263157894736841,West
0.5909090909090909,0.5263157894736841,West
0.5909090909090909,0.5263157894736841,West
0.5909090909090909,0.5263157894736841,West
0.5454545454545454,0.5789473684210525,West
0.5454545454545454,0.5789473684210525,West
0.5454545454545454,0.5789473684210525,West
0.5454545454545454,0.5789473684210525,West
0.5454545454545454,0.5789473684210525,West
0.5454545454545454,0.631578947368421,West
0.5454545454545454,0.631578947368421,West
0.5454545454545454,0.631578947368421,West
0.5454545454545454,0.631578947368421,West
0.5454545454545454,0.631578947368421,West
0.5454545454545454,0.6842105263157894,West
0.5454545454545454,0.6842105263157894,West
0.5454545454545454,0.6842105263157894,West
0.5454545454545454,0.6842105263157894,West
0.5454545454545454,0.6842105263157894,West
0.5909090909090909,0.6842105263157894,West
0.5909090909090909,0.6842105263157894,West
0.5909090909090909,0.6842105263157894,West
0.5909090909090909,0.6842105263157894,West
0.5909090909090909,0.6842105263157894,West
0.6363636363636364,0.631578947368421,West
0.6363636363636364,0.631578947368421,West
0.6363636363636364,0.631578947368421,West
0.6363636363636364,0.631578947368421,West
0.6363636363636364,0.631578947368421,West
0.6363636363636364,0.631578947368421,West
0.6363636363636364,0.631578947368421,West
0.6363636363636364,0.631578947368421,West
0.6363636363636364,0.631578947368421,West
0.6363636363636364,0.631578947368421,West
0.6363636363636364,0.6842105263157894,West
0.6818181818181818,0.5263157894736841,West
0.6818181818181818,0.5263157894736841,West
0.6818181818181818,0.5263157894736841,West
0.6818181818181818,0.5263157894736841,West
0.6818181818181818,0.5789473684210525,West
0.6818181818181818,0.5789473684210525,West
0.6818181818181818,0.5789473684210525,West
0.6818181818181818,0.5789473684210525,West
0.7272727272727273,0.5789473684210525,West
0.7272727272727273,0.631578947368421,West
0.7272727272727273,0.631578947368421,West
0.7272727272727273,0.631578947368421,West
0.7272727272727273,0.631578947368421,West
0.7272727272727273,0.631578947368421,West
0.7272727272727273,0.6842105263157894,West
0.7272727272727273,0.6842105263157894,West
0.7272727272727273,0.6842105263157894,West
0.7272727272727273,0.6842105263157894,West
0.6818181818181818,0.6842105263157894,West
0.6818181818181818,0.7368421052631577,West
0.6818181818181818,0.7368421052631577,West
0.6818181818181818,0.7368421052631577,West
0.6818181818181818,0.7368421052631577,West
0.7272727272727273,0.7368421052631577,West
0.6818181818181818,0.7368421052631577,West
0.6818181818181818,0.7368421052631577,West
0.6818181818181818,0.7368421052631577,West
0.6818181818181818,0.7368421052631577,West
0.6818181818181818,0.7894736842105262,West
0.6818181818181818,0.7368421052631577,West
0.6818181818181818,0.7368421052631577,West
0.6818181818181818,0.7368421052631577,West
0.6818181818181818,0.7368421052631577,West
0.7272727272727273,0.7368421052631577,West
0.7272727272727273,0.6842105263157894,West
0.7272727272727273,0.6842105263157894,West
0.7272727272727273,0.6842105263157894,West
0.7272727272727273,0.6842105263157894,West
0.7272727272727273,0.631578947368421,West
0.7272727272727273,0.5789473684210525,West
0.7272727272727273,0.5789473684210525,West
0.7272727272727273,0.5789473684210525,West
0.7272727272727273,0.5789473684210525,West
0.7272727272727273,0.5789473684210525,West
0.7272727272727273,0.5263157894736841,West
0.7272727272727273,0.5263157894736841,West
0.7272727272727273,0.5263157894736841,West
0.7272727272727273,0.5263157894736841,West
0.7272727272727273,0.4736842105263157,West
0.6818181818181818,0.4736842105263157,West
0.6818181818181818,0.4736842105263157,West
0.6818181818181818,0.4736842105263157,West
0.6818181818181818,0.4736842105263157,West
0.6818181818181818,0.4736842105263157,West
0.6363636363636364,0.4736842105263157,West
0.6363636363636364,0.4736842105263157,West
0.6363636363636364,0.4736842105263157,West
0.6363636363636364,0.4736842105263157,West
0.6818181818181818,0.4736842105263157,West
0.6818181818181818,0.5263157894736841,West
0.6818181818181818,0.5263157894736841,West
0.6818181818181818,0.5263157894736841,West
0.6818181818181818,0.5263157894736841,West
0.6363636363636364,0.5263157894736841,West
0.6363636363636364,0.5789473684210525,West
0.6363636363636364,0.5789473684210525,West
0.6363636363636364,0.5789473684210525,West
0.6363636363636364,0.5789473684210525,West
0.5909090909090909,0.5789473684210525,West
0.5909090909090909,0.631578947368421,West
